player_id,username,age,gender,location,total_games_played,wins,losses,total_time_played_minutes,total_moves
ecb493d3-6e0f-44c5-a035-4cbf7e736488,seanmontgomery,29,Male,Ukraine,6,5,1,192,294
7860bdf1-ec7e-4863-9019-7585ab61a10d,patriciamoreno,30,Male,Faroe Islands,85,75,10,2125,5270
6ec4dcdd-0818-45d6-bbb8-037325c4d943,kevin20,54,Other,Central African Republic,57,57,0,969,3420
c428b3f4-0302-4131-a55c-b73a7e2fcbd1,evansjames,36,Male,Uzbekistan,1,0,1,21,80
7d769458-7bed-42f5-b01c-1cd557cef4d2,lowechristian,51,Female,Cambodia,39,14,25,1131,2613
5e2297f1-20c3-444a-9270-bd115ab9292f,yhayes,62,Other,Congo,66,12,54,990,5610
1bcbc484-4c2a-4a8c-bf52-8ef0e3461181,eddiecordova,39,Other,Gambia,91,81,10,4095,4914
41ea2af9-5848-480a-abe0-492a0df1fc85,stevevalentine,62,Other,Kuwait,2,1,1,32,56
bf5e7741-7803-459d-9f10-2d16cb101939,jasonthomas,41,Female,Benin,65,59,6,1495,5070
a1498b58-aa1c-43f6-a87a-dbaf2e963d13,yfisher,58,Other,Turkey,1,0,1,28,75
3fc62892-fd27-4a3f-a9ba-219c251f5d71,zhangmelanie,21,Other,Nigeria,92,70,22,2392,7268
bdad2cee-fcd2-4336-9d55-9cf3e7167ffd,amyfinley,23,Male,Palestinian Territory,59,25,34,1062,2242
c7fbac40-03d2-4c63-a47a-8082a8d2c693,cooperjeremy,23,Female,Montenegro,13,1,12,481,1170
bd2e3cdb-292b-4ddf-b669-7a978eef9b1a,ashleeskinner,45,Male,Qatar,84,19,65,2352,7476
cfe74268-4474-436d-91b8-195042b15ebd,eric50,18,Male,Jersey,34,14,20,544,2482
e26230f8-8a56-424e-ae1b-62ae946810ce,zcollins,56,Male,Uganda,72,56,16,2592,4104
33ef530f-7529-4abc-ad93-52772b1cf9cd,timothy70,34,Other,Rwanda,1,0,1,32,96
4a87769c-0088-4e79-be24-1f7f59d8e547,cblevins,46,Female,Micronesia,24,10,14,600,744
6d0080e7-0d22-4df0-b40b-cfc415ffda10,xjohnson,62,Male,North Macedonia,65,9,56,1690,4160
376240ab-f146-4618-8195-5c6c1c32e294,christopher51,44,Other,Serbia,40,30,10,1320,880
9508f57d-7846-4424-9e22-7d8fe6b509b0,james80,24,Male,Guyana,81,73,8,3321,6723
6068806f-f5dd-49f7-ad30-d1a419090130,rodriguezelizabeth,36,Other,Cape Verde,65,62,3,1560,6305
35a15d18-5668-4556-8a1d-9a51f2c9f7d9,kimstephen,25,Male,Trinidad and Tobago,3,3,0,105,78
d6c276a6-0f7f-4cbf-8c69-eb5d2f28ea5c,kimberlyedwards,20,Other,Singapore,99,91,8,2772,5445
1d34d7bc-297c-49b1-b822-ce3d0dc64e8e,jessicataylor,65,Other,Togo,3,1,2,111,198
07baa23a-b7ac-4287-b958-8f617e5b153d,michellekirk,31,Male,Norfolk Island,16,3,13,448,1520
a34aeba6-69e8-4b1d-84b3-913846c21e25,along,41,Other,Singapore,34,29,5,884,2244
133c3862-65fc-41a1-84b3-60d0f5afcde4,suareznicole,20,Male,Finland,46,42,4,1564,1334
91287960-05ef-4c23-bb39-41fc2e9f2215,qberry,36,Female,Pakistan,15,12,3,390,450
56455c80-a9a2-400b-b68d-9064fba028cd,vjones,50,Female,South Africa,36,36,0,720,1872
11357b3a-3f5c-400f-b5d9-a8315bd75ffa,cynthiasmith,31,Other,Faroe Islands,50,1,49,1700,2700
0cd5e162-5ef7-4e50-b49f-9a6ddf9a2a92,odawson,21,Female,Turkmenistan,17,9,8,629,1479
5a94c6a8-09da-4528-9a36-e5ca000c38e0,wsmith,41,Other,Guam,64,63,1,1408,3648
3c1bddf3-d11b-46c6-86ea-7b30504db780,jamesmartin,38,Female,Malawi,50,11,39,2150,3800
7d4c391d-510c-46bb-bffd-bf349466d494,ashley06,51,Other,Heard Island and McDonald Islands,63,54,9,2835,4536
dfe72ba4-fbff-4a6a-8003-ff46392535c5,brian47,24,Male,Bolivia,46,37,9,736,1472
fb5d57b3-753e-4c9f-9b9a-9711d619471e,greenallen,24,Other,Saudi Arabia,23,3,20,920,667
6c2570ac-249d-4387-ac6e-e582db724f0a,sheacatherine,30,Other,Korea,36,27,9,1152,1584
50614382-b5f2-4372-bb5a-a649eaee2f74,ronald85,23,Female,Oman,65,49,16,1300,4810
81b113f0-e156-429e-96f7-ae0b18568a63,raymondcraig,32,Female,Lesotho,16,9,7,416,832
2e367efe-d52b-4c5d-bda8-9afb04b75f29,ssmith,31,Female,Albania,100,58,42,3600,2400
34a2623a-9cc3-46fe-b7ec-9392da75a017,jenniferpatterson,35,Female,Belarus,62,53,9,1054,1488
415b697c-ed80-42c6-ab8c-e1db8d4ef354,matthewadkins,27,Other,Botswana,73,71,2,2847,3504
b1bbf534-ed48-418e-a00e-14e174965647,csmith,60,Other,Netherlands,20,8,12,880,700
334db8ab-b4d4-476d-a56d-c095bbc96b7d,lisa08,56,Other,Belize,4,1,3,152,84
6ecddee9-8590-41b1-a18f-a8fd9240ffe4,kristenrowland,39,Male,Montenegro,39,17,22,741,2964
429bd575-c3b8-4267-a1bb-2688e70e5079,sandrawalker,31,Other,Reunion,90,23,67,1980,4320
1dd4beaf-f28a-41cc-be5f-7b84a1597f85,salazarrhonda,26,Other,Belgium,91,75,16,3185,5551
a4b2fe7e-d1b9-47e7-918f-ef9f4c68547c,josephlee,33,Other,Azerbaijan,18,8,10,720,1494
87f1c8fe-29fa-4510-8634-8574854f2f36,travis20,63,Female,French Southern Territories,76,3,73,1140,1976
66d34484-c6f1-47cb-a46b-9987e45d65ce,allison69,20,Other,Qatar,47,13,34,1316,1974
41702941-f4a9-4245-a2aa-126708b7c651,hernandeznicole,20,Female,Albania,51,35,16,2193,2142
d13d5907-162d-4377-a668-0bc89e4d5add,melissa56,48,Male,Turkey,95,58,37,4180,5605
2e260934-da95-4919-ad55-d44aedff7ef3,nrollins,43,Male,Slovakia (Slovak Republic),41,24,17,738,2788
852776d3-3cde-4cb4-92ba-7c3d711f1be1,sharvey,62,Male,Congo,82,8,74,2624,7134
205dc488-11e8-42bd-b102-5928c9f5cf18,mosstimothy,36,Female,United States Virgin Islands,85,31,54,1700,2890
84aabbac-9fa4-4f03-8ed7-4e1f043d07ba,michael41,41,Other,Greece,78,6,72,1248,4836
5858168d-8a7d-4025-b47b-c77944b79b3f,steven01,46,Female,Madagascar,26,8,18,442,806
9e4b40fc-fb06-4f16-bbb4-7fdfa0af574d,michael32,35,Female,Ecuador,2,1,1,50,120
73ada48e-e145-4cfe-ac3e-355741efb464,johnnystevens,60,Other,Guam,67,12,55,2747,2278
670dd611-7592-46be-bf37-7d1f45af7f55,mwebb,30,Other,Taiwan,63,47,16,2835,5733
f2cbfc82-b3e2-44c9-a7f3-1937ac51a3e0,rachel00,23,Female,Marshall Islands,68,2,66,1428,5644
3cc024be-2e01-469b-bb86-3fb16708db85,joshuaolson,64,Other,Paraguay,53,44,9,1431,3180
cd48e41a-a7f2-4444-a351-1e2114f6e33f,rogersronald,61,Male,Liberia,92,56,36,3864,6992
fae4d597-060a-4c31-8dc1-29f6d1489bfb,chungjohnny,18,Female,Gabon,57,46,11,2394,4845
8792d4db-083c-49e3-9600-6ddaaa67ba2f,michellegoodman,34,Female,French Southern Territories,95,37,58,3705,3895
7e6e8283-825d-4a98-83f4-f1283387e8aa,rodneyrios,45,Male,Paraguay,99,66,33,1881,9405
cdbe08a7-23e3-4403-999b-74dab981c81b,jonathonwagner,19,Other,United States Minor Outlying Islands,20,0,20,720,1440
4900dfac-878d-4cf7-adc5-aaca6d08335d,hubbardamanda,32,Male,Slovenia,96,1,95,4032,2880
1293a17a-14b8-4109-a7d8-313ddb5e9bd2,kevans,36,Male,Cameroon,91,42,49,3094,9009
5eaeb4af-867c-4efd-a09e-a7b709cca5b9,ellisdominique,26,Other,Madagascar,83,29,54,3237,6723
508b29f2-2ac2-4e2b-a72d-96efd266a808,smithcheryl,18,Female,Kuwait,99,80,19,2574,2772
cf134fd1-3472-49fb-8301-78f6caee76a9,burnspatrick,18,Other,Iceland,27,2,25,594,1080
61dcb69e-da5e-4b1b-a86e-c701f3371480,kobrien,56,Male,Montserrat,43,21,22,903,1763
abb2f26c-0946-4fff-ac17-b31d1e3a309f,epetty,27,Female,Serbia,34,30,4,1224,3162
af361e7a-1876-4902-93b1-b7fc91e11527,brownvictor,35,Female,South Georgia and the South Sandwich Islands,67,31,36,2345,3350
c03e6821-44a6-45dd-ba31-7a2a5a343fbf,kirk28,54,Female,Costa Rica,24,21,3,768,2304
bb21a75b-5c3f-4432-a5dc-23674d8f669a,westalan,18,Male,Papua New Guinea,22,22,0,946,1012
039dcdf9-fa98-4104-9a6a-45d63f4086bf,ericanicholson,65,Male,Trinidad and Tobago,47,4,43,1363,4042
f99bd305-4a7b-4907-8733-7f098b5935af,reedelijah,49,Male,Maldives,30,11,19,990,2430
4522411f-fe89-4a69-a760-6e6ffe13186e,lynn46,20,Other,Lebanon,88,76,12,1496,5720
be499270-9fe2-405d-8bb9-1127042338e5,lgalloway,33,Female,North Macedonia,56,15,41,2408,1680
4997dddb-8bb4-45c7-9ec8-0653ade192cc,mooremichael,58,Other,Oman,94,89,5,4042,7520
0cd8f290-7c06-4605-89aa-d31a65f1f721,zwatson,50,Male,Lithuania,97,64,33,3589,5529
2ba8fa0d-81dc-49a2-a9ba-5bb2560ae744,ssmith,34,Female,Comoros,69,22,47,2208,4830
79403e71-f6ec-47c8-bf0a-f91627ea59c5,xprice,57,Male,Malawi,44,7,37,1188,2288
cf9a5d8d-ad0c-42fe-9c74-1fa0fc7730c3,nicolekelley,34,Female,Colombia,33,33,0,1386,759
08d98f20-d18d-440d-8d05-26c499470518,rose29,18,Female,Saint Barthelemy,45,0,45,1395,2610
121c5721-644c-488f-8edc-0a3937c101b4,ucarr,20,Male,Senegal,66,17,49,1650,1386
6f76f731-3c85-4b70-b942-b05fcbb953d9,caseyyoung,45,Other,North Macedonia,97,71,26,3201,4850
fdb0c3c7-9c2d-4f80-9efa-8b479b4c966c,brenda72,52,Female,Venezuela,71,47,24,2911,2130
d8ab251b-cd55-49db-aaab-79f534f332b1,garzacrystal,42,Female,Algeria,69,66,3,2484,1932
c440fd5e-71c7-4c26-a7d3-95100c85e8b3,imcintosh,30,Female,India,71,61,10,1562,2201
c0264ed3-1c1b-4628-aecd-4751028bec35,dana89,33,Female,Belgium,38,3,35,684,3610
73bf1625-031d-420c-a5c8-257bdeb45562,william34,41,Female,Austria,84,43,41,1512,2268
00aaafd8-70d1-4f8b-a78c-866deb7bcb2a,hallchristopher,45,Male,Libyan Arab Jamahiriya,41,28,13,1640,820
a505ea8d-ad97-405e-aaa3-416d33aeba8b,jason33,46,Other,Brunei Darussalam,72,54,18,1368,5976
1f69d36f-b6a8-4444-9043-56460b63c583,reynoldslinda,52,Female,Burundi,60,48,12,2580,2520
4aa4da1a-909b-44e4-84c6-cc64699032ba,gail46,37,Male,Malta,3,2,1,75,183
b1b77429-6e86-4ec9-bd3d-c9f2180369ae,rbaker,21,Female,Palestinian Territory,14,9,5,378,826
aa83c925-a457-4dbc-8827-240683ee74f2,tballard,52,Other,Lesotho,20,19,1,820,1540
25289a76-fbb0-455f-b09e-2f84ac099d99,xdavis,64,Male,Samoa,56,38,18,1512,3024
72b1eb6f-04b2-4a39-af7f-a260b94269cd,crystalsmith,43,Female,Burkina Faso,61,45,16,2379,4514
5b9321d7-e0e5-4466-b5d5-ab7f94a5bcd0,luis15,19,Female,Mongolia,28,2,26,1120,644
51dd3c2d-5937-44e3-a752-7c1758890a76,michaelwilliams,32,Male,Latvia,42,9,33,1050,1638
059cb109-bf61-4c5e-910c-b7941420946e,ortizemily,49,Male,Estonia,62,35,27,1922,3534
d28f4c66-97ca-41d2-84ca-ed76e014a0ed,marygreen,52,Female,Algeria,74,6,68,3182,6438
5b068b1f-ae10-443e-a682-dde730b42e56,thomasdennis,53,Female,Israel,56,12,44,1288,5376
72a1dbb2-0f2a-4bc8-9473-4dd63239dca1,lopezsharon,19,Male,Iraq,72,71,1,2304,6336
87e57b1e-41ba-4279-8d10-1a1559782d8b,robingraham,52,Male,Saint Lucia,79,75,4,3555,5688
df5fbb43-8278-47a2-968f-48787f0e42e5,ehernandez,23,Other,Ghana,59,40,19,2655,3245
ebf62583-a1be-46ff-9bef-c3a065eea607,ncarlson,21,Female,Malaysia,3,3,0,63,279
052732dd-53cb-4914-a907-c55e5d758685,emma68,42,Female,Cook Islands,50,41,9,2150,1150
a75e4fa7-07b0-4517-9565-a6b3d31684a0,katherine71,25,Female,Tanzania,67,0,67,1541,6432
40caf578-e6bc-479c-87f9-9361bcd7afad,hodgesabigail,56,Other,Timor-Leste,32,28,4,1376,1088
49c51767-a462-4bd7-bb15-33999a479d83,urobinson,42,Other,Slovenia,48,5,43,1920,4032
4838a366-48ce-4bb4-9c69-7de63d3f9865,simpsonsarah,45,Male,Jordan,81,14,67,2916,3726
3439d4b8-e90c-4ddf-b24b-bb8cd910964e,umcgee,18,Other,Mauritania,61,0,61,1037,1220
717ecae8-8710-49da-8481-8c4bbd608c22,gutierrezbrian,31,Male,Cyprus,49,45,4,1323,4753
a988157a-3fd7-4383-b41f-ceefd43e97cf,vargasjimmy,31,Other,Syrian Arab Republic,40,11,29,840,3520
c8f56c32-0c3e-4b5f-8dcb-f3498547207b,rodriguezsarah,41,Other,Cayman Islands,32,22,10,864,1920
accd388a-f65e-4529-865b-a8c9f6ea0839,michelle12,58,Other,Lithuania,40,18,22,1000,2160
4be86b17-e79b-48cc-8c9d-9c621b57d092,wongmark,53,Male,Niue,35,19,16,525,1260
8a16dd70-c8fa-4376-b2fa-054f8a63c4d5,matthew98,35,Female,Guinea-Bissau,100,7,93,2700,4200
c45f3cc3-aa85-4cd6-9a0d-c69ddcbce2a1,melissahouston,29,Male,Czech Republic,22,16,6,858,748
4316e535-297a-44cb-a957-e5f70c764387,jasminewilliams,36,Female,Taiwan,15,2,13,465,1155
03c0adb2-1c01-4c19-b342-e5974776cf8c,debra96,46,Male,Holy See (Vatican City State),22,9,13,550,1100
a7611572-fe4e-428e-8386-d0245e1c4ef2,nguyenkara,21,Other,Bolivia,16,6,10,608,1440
1cd0c40f-308a-4067-92e5-711497bdd966,hectorsherman,60,Male,Holy See (Vatican City State),36,31,5,576,2340
86bbd1a1-34ff-48e9-b2d8-b77a31b495b3,williamsjudy,48,Female,Niger,6,6,0,108,540
cda97c12-36ff-4a53-b702-84ae692d6eac,crobinson,27,Other,Netherlands Antilles,74,64,10,1702,5920
fc97eabf-a8c3-4298-9fad-b3468260282b,patrick24,57,Other,Honduras,32,22,10,1088,3008
7ae4a07d-f52c-4cc5-8617-87b938fea368,jamesjacqueline,28,Female,Tajikistan,54,47,7,2214,4860
91fe9512-31ff-4d49-93a0-ae6ce940a92d,christianleonard,63,Female,Ghana,46,32,14,1058,920
614756b9-4816-4aaf-9c8b-b0c408c6ca50,dcampbell,63,Male,North Macedonia,72,29,43,2520,3600
609e2667-e8ff-4ca2-bf92-929a91787c7b,rebecca63,51,Other,Croatia,35,23,12,1575,3360
101c647f-1d6a-4d60-bea8-2811413b9663,joshualowery,37,Male,Northern Mariana Islands,82,61,21,3526,6314
93aff35f-7732-4ab2-b77c-c62d6c6e0081,nicholas98,20,Other,Tuvalu,44,13,31,1012,1056
ca5d004f-cbc8-4896-ab5e-f1a74b29669f,xgoodman,60,Male,Senegal,7,1,6,133,189
023d3770-2018-4901-bfe9-1c5af59f5636,vthompson,42,Other,Zimbabwe,23,9,14,483,920
baf49eb3-3804-41a4-8dd1-838358906bb5,carsonanthony,45,Male,Brunei Darussalam,68,39,29,2380,5236
a864b948-8a7d-4976-abc1-76fe8fcc098f,lori15,18,Other,Botswana,12,0,12,432,360
20f077cb-6d0b-4fc6-8d51-f2e2b2b938a8,jnorman,46,Other,Russian Federation,72,25,47,2664,4536
06d27d95-79c4-4804-a616-511724a53bcf,uking,20,Female,Marshall Islands,15,5,10,525,870
38fc6c2b-eeb0-4526-abf9-1db91f6ebb4c,bcurtis,52,Other,Belarus,74,14,60,2220,3996
5b7405bd-4f95-4205-bd65-283e5225fe7e,kathrynanderson,27,Male,Guadeloupe,31,29,2,527,1860
038d5e39-c431-4735-b4bd-7b558914848b,davenportann,39,Male,Mauritania,45,5,40,1170,1800
3086d825-9114-45db-bf06-59bb3c25fc31,jenniferrios,21,Female,Nauru,59,36,23,2065,3009
76e0b69b-343c-4b4f-bb85-eac1de830276,michellecortez,50,Female,Bangladesh,44,37,7,1980,4004
7a84fa77-d2c8-4039-b85a-7d4607aa21f5,kyle23,50,Other,South Africa,20,6,14,820,1560
98c3c457-5eda-451c-a252-106ec833c62a,kingmelissa,46,Other,Tanzania,72,56,16,1944,1512
530ec2c4-bae2-43bb-8d70-95ebc0e6ed0f,cynthiathompson,40,Female,Yemen,100,5,95,3600,7700
839aa0bf-8505-4c51-8c29-e973d3c22c6c,fspencer,44,Male,Algeria,70,67,3,2940,4830
2ec5ea7b-ae8e-43dd-af6f-1105441969a0,meghan55,51,Female,Sweden,35,3,32,840,2800
50296e6f-be19-40c9-a5fe-4e20ea061a20,simonjennifer,46,Male,Mexico,41,1,40,820,3444
804cac7a-4f54-4d8f-ba89-2eb7b11ee426,crystaltaylor,21,Male,Iceland,40,22,18,680,2320
29744127-23de-45e9-a982-f64429603ad7,lmurphy,22,Male,Timor-Leste,11,9,2,385,484
d09f7ba2-0755-462e-989c-f3bc929d6899,barnestravis,21,Other,New Caledonia,43,41,2,1677,1419
025a9db8-12ca-47c5-9c40-1b04400b4f93,victoria79,46,Male,Zimbabwe,51,50,1,867,2142
9c679bd7-bef6-4c30-81cf-bf89149888ce,karen68,40,Male,Egypt,6,5,1,216,582
6f6b7077-dabf-4f0f-bcea-5e00f5f73937,denisehebert,42,Other,Mongolia,25,3,22,875,1275
8d1e7c73-6615-457f-ba61-81b2d8ec5efc,robin56,42,Female,Slovakia (Slovak Republic),57,14,43,2109,4503
192f961c-48cf-480e-9a45-c452229da659,jmayer,23,Other,Slovakia (Slovak Republic),40,3,37,600,2600
da670c3d-5a38-4010-a320-6976581f3fdd,carlos52,53,Other,Solomon Islands,58,57,1,2262,1798
324bf304-71f8-4121-be97-c826aeceea57,qanderson,44,Female,Trinidad and Tobago,94,93,1,2162,1974
4c68a681-e147-45bf-9180-04dbedc368a6,psmith,46,Female,Madagascar,90,9,81,2430,7560
3dba2a05-04d6-4867-a3b9-3e6d42f8a535,victoriahamilton,56,Other,Azerbaijan,81,17,64,3483,2592
8976e15d-37e7-49f9-be06-13156ec922aa,bowmankimberly,60,Other,Sierra Leone,1,1,0,35,80
e884c18f-a6b3-4ee3-8e70-f1ff2d051c3a,kmiller,61,Other,Morocco,72,42,30,3096,3600
4738549a-0173-4ff2-96e1-74f340262534,kylebennett,24,Male,Tanzania,94,92,2,3948,8272
e22ca983-8959-4c6f-b314-e15a38507bbf,wendy02,47,Female,Andorra,57,45,12,1425,2223
aeece1ff-0762-4071-89c7-af4282e9a2c1,galexander,36,Other,Mayotte,91,20,71,2912,4459
01f247a0-1f3f-4923-818e-2fea6e2aabd7,kwilliams,18,Female,Cook Islands,95,83,12,2660,7695
855fa478-d70e-4d2b-8cbe-64c03a49d009,howerita,49,Other,Czech Republic,7,0,7,245,609
da60311a-ef48-4ae8-b6d3-168dd1c43901,jessicalucero,30,Male,Lesotho,18,13,5,576,846
2f3e9a56-8fa6-421e-962b-267c526a6ecf,mark11,38,Male,Cuba,74,55,19,1924,5994
102f310e-6181-4742-bc66-eab6568aac79,mjohnson,65,Other,Vietnam,79,25,54,3555,6557
9c9c6654-f2d2-4f94-a572-d1c664738b9e,eric01,57,Male,Falkland Islands (Malvinas),86,53,33,3354,7396
6a29cdca-13b3-4f20-ad82-3401c8154252,ccharles,62,Other,Congo,34,22,12,986,2176
277e5b49-ed3d-4f10-b19a-a77ac115be65,beth99,40,Male,Cuba,9,3,6,216,630
a8ab0af9-b85d-4538-9084-fdcf453315b8,carl55,65,Female,Guyana,32,23,9,1312,1664
d06b165d-dbd5-461f-af60-4c5aeebdd224,qbarrett,44,Female,Macao,29,2,27,725,1160
a8a89e67-0db6-4bac-a65a-67ed3424e346,snowwilliam,31,Male,Turks and Caicos Islands,61,39,22,1159,6100
c5c8a307-7d38-45dd-a3dc-3772d5980912,wbryant,41,Female,Israel,43,31,12,1204,1505
4029563a-4548-49ab-9f01-c1b0eb22bd08,walkerangel,33,Male,Bahrain,20,14,6,700,800
47eecd35-6c3a-444f-9734-11d92da89e90,fmoss,29,Female,Iran,36,18,18,1584,1260
b39e72d0-a0b3-4afa-ad9c-511718360fa4,christopher07,52,Female,Jamaica,66,6,60,2508,4950
7031ceb0-ec96-46ce-938f-667a04f112c2,tbaird,29,Female,India,29,0,29,638,1276
ca7cddcb-c38e-4d7c-8430-6ff944951de0,deborahwebb,29,Female,Spain,92,40,52,3680,3864
6e2667b5-45a6-4b15-8bb1-8f5f14b43336,ywhite,44,Other,Yemen,7,6,1,294,266
5c78a450-cd34-4b8e-b029-4e17d4590250,jamesjackson,32,Female,Ghana,85,44,41,2720,1955
1610ab92-fbc0-41ba-b391-6b6495a76753,dho,42,Female,Saint Martin,12,4,8,480,948
c08dcb1d-d30c-41b6-8cf4-1ec226fe6245,jesus31,49,Other,Guinea,60,56,4,1560,5400
9c0c2100-d6df-400b-a535-a0e6873b94ac,markhudson,32,Female,Djibouti,36,16,20,1008,2700
7e8b00b7-2732-486e-bf17-527fd2fdd51a,jeremy34,31,Other,Greenland,67,4,63,2412,4623
92bb625b-850d-4cd8-8e8a-15d4335928fb,danawang,64,Other,Panama,64,29,35,1408,5504
5d32da30-aa08-4f01-ab82-a860f50658d5,xortiz,54,Male,Bahrain,20,16,4,460,1920
f0ccac1e-3cb8-4cb8-82e1-5b23100d4ce2,watsonkaren,50,Male,Czech Republic,39,22,17,780,3120
64d2b73f-9de0-45e6-ab94-8037ec6b2efa,cdean,31,Other,Zambia,75,5,70,3150,2925
fbd706a6-2eee-4070-9c3c-4a384bc11739,troycohen,51,Male,Grenada,9,9,0,360,549
2cd2fd91-ead8-4cb9-a53d-785e6f21a5d7,nicholstravis,24,Male,Bouvet Island (Bouvetoya),60,16,44,1860,5520
d6bcc884-2d5b-4b31-ba0f-ac249a24648a,josephdawson,27,Other,Liechtenstein,58,39,19,2320,1798
dc0d8ab8-e09a-44a6-beed-1636d56c3a02,jessicamoore,56,Other,Montserrat,66,11,55,1452,5610
7bf8dfe8-b05c-4cdb-8cc3-1eb3a40adfd4,mbrown,54,Male,Faroe Islands,100,32,68,3100,2500
7dbc22f0-118f-45bb-b2e0-58d612391994,allenjared,31,Other,Cocos (Keeling) Islands,2,1,1,88,84
b1b8960b-6be2-4e4a-94ad-e0b0d405335a,calhouncindy,31,Male,Zambia,39,13,26,819,819
1457bb06-cc4d-4411-a46c-f3bb428bce3e,fmiller,39,Male,Iran,16,4,12,672,1120
cf3607bc-5111-4a26-8cb5-c2bf84faabd6,lisasmith,36,Other,Vanuatu,78,36,42,2496,6708
7d0cb6d8-4d16-47fe-acbb-f56244c69279,nicole61,31,Other,Cambodia,86,45,41,2580,2064
f2ed1cfc-0b5e-4abf-b6e8-d353316b677c,laura01,64,Female,Sierra Leone,16,5,11,448,1296
ab112321-38f0-4930-aaec-17d158ec6ef9,sarahsuarez,57,Other,Sudan,45,41,4,1575,2970
918b6def-b121-40a4-86b1-d11c8b53f215,icruz,36,Other,Saint Helena,19,11,8,798,1634
a95fc725-cf19-4bd1-9261-47373543343a,thomaspatel,29,Female,Belarus,11,2,9,187,1001
dc349bf2-c682-451f-b667-ce0944e01c92,gordonsamantha,33,Male,Moldova,43,28,15,774,2365
2d3d8b85-a2b2-446c-abbb-c187cf6e2652,cunninghamtrevor,29,Male,Gambia,44,17,27,1672,2992
65ddd497-b7c4-4244-bf12-e814a24350a0,edgarmoore,64,Female,Brazil,1,0,1,19,75
e9bcea6e-bcae-4abc-be38-7251f7597846,brucemichael,40,Other,Bahrain,76,74,2,2508,5700
f826fc53-a88d-403f-a266-30004c14afee,rpalmer,57,Other,Isle of Man,27,11,16,729,1350
edf24245-13b4-4d4e-a6d7-3f2d9d262c22,zhurst,51,Other,North Macedonia,54,29,25,1080,3996
b52df01a-50d6-40e7-a3b4-a8049162dfe1,smithjacqueline,29,Other,Vietnam,53,11,42,1431,4081
33aa54f6-34c7-4ec7-a2d5-751cc9e0baf8,hayneskeith,41,Other,Guinea-Bissau,24,2,22,504,528
193209ca-a33e-44c8-939a-ef2ec0448e89,maryguzman,58,Male,Grenada,77,13,64,1463,5621
09d203a7-7a6e-4477-9fbc-5e5c57e21f61,dana78,63,Female,Botswana,54,25,29,1836,5238
9aa8ae4d-b215-4e7d-8032-e5d85aaae03b,joseph44,20,Female,Barbados,64,35,29,1600,6272
16d453b1-a5ec-4047-879d-29bff2056afb,cwalters,56,Male,Mozambique,72,41,31,2232,5976
67c2d585-0da3-4192-bfd8-1107140c52cf,markjackson,62,Other,Japan,62,42,20,1178,1488
23c9b862-4eaf-487d-8bc4-249efe464e1e,ryan68,39,Male,Latvia,95,42,53,3230,8075
a30d9259-4139-491b-9d32-2a91d500c660,williamsjoseph,37,Male,Pitcairn Islands,2,0,2,56,150
49a060f5-0d8c-4902-9531-e2f818099155,michaelwarner,30,Male,Puerto Rico,99,68,31,2079,7029
70d0bc3c-645f-44f7-b8a3-8a50be424681,ortegaluke,54,Female,Lithuania,93,36,57,3720,3534
2af76117-7070-4cd4-a6b7-ea6574a0dd5a,jimmywilson,43,Female,Ireland,55,18,37,1045,4235
94d9b99d-9f0c-4999-a48e-996f4f93fddf,patricia33,40,Other,Lao People's Democratic Republic,78,75,3,3120,7644
b365d089-6a5a-4d77-9322-9dd41763e598,karengarcia,54,Female,Portugal,66,31,35,2508,3828
e450981a-de23-4f16-9ceb-4c92f7622c9c,jerrybrown,44,Male,Western Sahara,89,66,23,3916,5162
cc72ca77-52b9-4285-a297-786c223499e2,jasonlloyd,21,Other,Canada,51,16,35,1836,1683
aacd0e95-b805-41e8-963f-acb30a9f43d1,dhumphrey,40,Other,Niue,68,19,49,2040,3944
7e89c6d4-ea9b-4e28-b846-b2303d55251d,derrick72,40,Other,Chad,96,44,52,3936,5472
d2c05e84-c2ca-420b-8537-eba485b67ab5,emmatownsend,29,Female,Vietnam,29,9,20,493,2494
3bf2fe6b-78a2-4846-8608-c69479729e96,jodibrandt,54,Other,Botswana,77,5,72,1694,4235
e3697543-1d65-43ca-8c2f-7c72795d2e26,erik49,19,Other,Liberia,86,65,21,3182,8600
135a4bb8-9b6e-4453-9e25-ee93ceac8db8,danielle73,33,Female,Gambia,71,32,39,1278,3479
d72a28fd-6395-4e4c-9c25-f3210ed3b226,matthew96,23,Female,Hong Kong,16,8,8,624,464
7006c45a-52b4-4fc5-b3c9-67c9cb92ee43,ganderson,18,Other,Netherlands,38,24,14,1292,988
26e89c0f-5da6-4e97-9e14-c2ce5203154e,mendezdawn,63,Female,Isle of Man,58,15,43,1682,5452
7b43add8-c006-4397-bb80-89f2dba49285,alicia93,20,Other,Palau,28,16,12,1148,616
fc0d3f9f-a842-481f-90b3-2c0792d62ec8,macdonaldvictoria,35,Other,Libyan Arab Jamahiriya,68,31,37,2788,6392
b47bef79-6693-46fc-aa06-e1806811c263,lance33,52,Male,French Guiana,80,48,32,1840,4640
e1828d9b-bd8b-4f01-87a4-ef497bc15067,mcclurewilliam,31,Male,Yemen,89,41,48,2670,3026
1e69d9dd-f0b4-46da-9fe9-0dfe3f948057,vreed,64,Female,Hungary,68,10,58,2856,5372
