player_id,username,age,country,gender,game_name,game_id,total_games_played,total_wins,total_losses,win_ratio,total_moves,highest_score,rating,churned,player_level,last_played
c7d40a29-b419-11ef-9d4e-00155d326b4e,StormHawk00254,67,"South Africa",FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,80.00,388,73,2,YES,Novice,"2024-07-07 23:21:51"
c7c0d80c-b419-11ef-9d4e-00155d326b4e,Player00231,26,Spain,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,9,0,1,25.00,540,70,2,YES,Intermediate,"2024-03-20 23:15:06"
c7bbe632-b419-11ef-9d4e-00155d326b4e,Gamer00225,23,Italy,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,20.00,324,63,1,YES,Novice,"2024-11-01 22:56:50"
c7b4f708-b419-11ef-9d4e-00155d326b4e,TicBoss00217,45,Mexico,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,0,1,66.67,120,43,1,NO,Novice,"2023-11-20 23:16:39"
c771e786-b419-11ef-9d4e-00155d326b4e,ProChampion_00141,27,China,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,50.00,297,77,2,NO,Novice,"2024-08-07 23:00:30"
c75fa0c3-b419-11ef-9d4e-00155d326b4e,User00119,46,Malaysia,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,87.50,433,74,2,YES,Intermediate,"2024-06-24 23:21:27"
c8652996-b419-11ef-9d4e-00155d326b4e,MemoryQueen00427,69,Finland,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,25.00,453,73,2,NO,Novice,"2024-04-20 23:19:11"
c71b0af5-b419-11ef-9d4e-00155d326b4e,EpicPlayer_00036,32,Singapore,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,1,0,62.50,568,79,3,NO,Expert,"2024-06-30 23:15:35"
c8959a5d-b419-11ef-9d4e-00155d326b4e,StormDragon00486,16,Ireland,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,9,1,0,80.00,508,78,2,NO,Intermediate,"2024-11-22 23:02:01"
c721c6b2-b419-11ef-9d4e-00155d326b4e,Champion00044,70,"New Zealand",FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,100.00,418,75,2,NO,Intermediate,"2024-10-18 23:14:12"
c803ef78-b419-11ef-9d4e-00155d326b4e,UltraPlayer_00311,60,Singapore,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,12,1,0,75.00,671,78,3,YES,Expert,"2024-09-16 23:10:25"
c889d083-b419-11ef-9d4e-00155d326b4e,ChessKing00471,16,Netherlands,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,12,0,1,30.00,664,76,2,YES,Expert,"2024-10-02 23:14:32"
c79d8666-b419-11ef-9d4e-00155d326b4e,MemoryMaster00191,33,Norway,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,1,0,85.71,537,76,3,YES,Expert,"2024-11-28 23:23:30"
c7fe4295-b419-11ef-9d4e-00155d326b4e,EpicPlayer_00304,31,"South Africa",NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,28.57,453,71,2,YES,Intermediate,"2024-08-31 23:16:47"
c72fa7e9-b419-11ef-9d4e-00155d326b4e,MasterPlayer_00061,75,Ireland,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,9,1,0,71.43,494,77,2,NO,Intermediate,"2024-11-14 23:18:39"
c766541a-b419-11ef-9d4e-00155d326b4e,Player00127,29,Mexico,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,0,33.33,366,69,2,YES,Novice,"2024-10-08 22:56:30"
c75ed208-b419-11ef-9d4e-00155d326b4e,DarkWolf00118,38,Philippines,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,20.00,414,77,1,NO,Novice,"2024-10-24 23:17:38"
c8935aca-b419-11ef-9d4e-00155d326b4e,UltraWarrior_00483,66,Canada,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,1,0,100.00,333,65,2,YES,Novice,"2024-12-05 23:06:15"
c74f73d3-b419-11ef-9d4e-00155d326b4e,Player00100,21,Norway,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,11,0,1,62.50,669,78,3,YES,Expert,"2024-08-18 23:07:29"
c88777ea-b419-11ef-9d4e-00155d326b4e,Champion00468,72,Germany,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,50.00,493,76,2,NO,Intermediate,"2024-09-01 23:23:06"
c75db1e1-b419-11ef-9d4e-00155d326b4e,Gamer00117,25,Thailand,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,0,1,37.50,590,77,2,YES,Intermediate,"2024-07-07 23:20:07"
c88d0397-b419-11ef-9d4e-00155d326b4e,EpicPlayer_00475,32,Sweden,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,1,0,55.56,521,75,3,NO,Expert,"2024-11-30 23:22:07"
c7755b6f-b419-11ef-9d4e-00155d326b4e,StormDragon00145,45,"New Zealand",FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,60.00,381,69,2,YES,Novice,"2024-10-23 23:18:06"
c763d613-b419-11ef-9d4e-00155d326b4e,NightDragon00124,19,Germany,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,66.67,359,73,2,YES,Novice,"2024-05-10 23:04:18"
c7f6deea-b419-11ef-9d4e-00155d326b4e,EliteGamer_00295,44,Italy,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,60.00,473,78,2,YES,Intermediate,"2024-09-30 23:29:12"
c71bcd69-b419-11ef-9d4e-00155d326b4e,DarkKnight00037,76,Brazil,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,1,0,40.00,301,78,2,YES,Novice,"2024-07-06 23:16:49"
c6f52b8d-b419-11ef-9d4e-00155d326b4e,User00003,15,China,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,37.50,494,79,2,YES,Intermediate,"2024-10-15 23:14:25"
c84c471d-b419-11ef-9d4e-00155d326b4e,DarkHawk00397,40,Nigeria,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,40.00,346,76,2,NO,Novice,"2024-07-20 23:09:13"
c86df1d7-b419-11ef-9d4e-00155d326b4e,TicQueen00438,28,Vietnam,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,100.00,437,75,2,YES,Intermediate,"2024-11-24 23:22:38"
c80657d6-b419-11ef-9d4e-00155d326b4e,MemoryBoss00314,53,Netherlands,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,100.00,441,74,2,YES,Intermediate,"2024-11-23 23:28:01"
c7b42471-b419-11ef-9d4e-00155d326b4e,IceKnight00216,69,Thailand,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,80.00,373,77,2,NO,Novice,"2024-11-19 23:16:03"
c782f7c9-b419-11ef-9d4e-00155d326b4e,StormPhoenix00161,14,India,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,14.29,386,76,1,YES,Novice,"2024-09-18 23:01:29"
c72a1a89-b419-11ef-9d4e-00155d326b4e,TicLord00054,64,UK,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,50.00,324,59,2,YES,Novice,"2024-12-05 23:06:15"
c8080088-b419-11ef-9d4e-00155d326b4e,DarkKnight00316,64,Ireland,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,11,0,1,30.00,630,79,2,NO,Intermediate,"2024-12-03 23:07:58"
c78480d4-b419-11ef-9d4e-00155d326b4e,Gamer00163,79,Norway,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,25.00,299,72,2,YES,Novice,"2024-10-20 23:25:39"
c774925a-b419-11ef-9d4e-00155d326b4e,ConnectLord00144,21,Philippines,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,60.00,447,76,2,YES,Novice,"2024-09-06 23:22:32"
c856f04b-b419-11ef-9d4e-00155d326b4e,EpicGamer_00410,55,Indonesia,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,80.00,400,75,2,YES,Novice,"2024-11-06 23:06:55"
c88b6c57-b419-11ef-9d4e-00155d326b4e,ProGamer_00473,42,Mexico,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,50.00,224,62,1,NO,Novice,"2024-09-19 23:07:47"
c8466f1c-b419-11ef-9d4e-00155d326b4e,StormDragon00390,29,India,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,80.00,415,66,2,YES,Intermediate,"2024-10-14 23:01:38"
c713732a-b419-11ef-9d4e-00155d326b4e,NightDragon00027,36,Norway,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,1,0,133.33,265,62,2,YES,Novice,"2024-07-15 23:20:26"
c749e872-b419-11ef-9d4e-00155d326b4e,Challenger00093,25,Philippines,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,14.29,385,77,1,NO,Novice,"2024-05-15 23:07:18"
c7e4a6df-b419-11ef-9d4e-00155d326b4e,EliteGamer_00274,44,Japan,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,42.86,475,78,2,NO,Intermediate,"2024-05-03 23:22:41"
c894ce00-b419-11ef-9d4e-00155d326b4e,NightDragon00485,22,Brazil,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,1,0,60.00,351,78,2,NO,Novice,"2024-09-30 23:01:53"
c86f8dca-b419-11ef-9d4e-00155d326b4e,BoxMaster00440,70,Denmark,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,33.33,444,79,2,NO,Novice,"2024-11-25 23:17:46"
c87ab56c-b419-11ef-9d4e-00155d326b4e,ProChampion_00452,29,France,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,11,1,0,62.50,647,74,3,YES,Expert,"2024-10-13 23:18:33"
c82a58ec-b419-11ef-9d4e-00155d326b4e,Challenger00358,49,Nigeria,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,50.00,525,76,2,YES,Intermediate,"2024-07-18 23:16:41"
c72682bb-b419-11ef-9d4e-00155d326b4e,User00050,56,Sweden,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,25.00,321,69,2,YES,Novice,"2024-08-13 23:19:07"
c768cd94-b419-11ef-9d4e-00155d326b4e,Gamer00130,55,"South Korea",MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,25.00,244,78,1,YES,Novice,"2024-02-27 23:08:43"
c7a394a6-b419-11ef-9d4e-00155d326b4e,StormDragon00197,16,"South Africa",FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,150.00,419,78,2,YES,Novice,"2024-09-12 23:21:13"
c7c5a654-b419-11ef-9d4e-00155d326b4e,ProLegend_00237,56,Canada,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,0,1,50.00,598,76,3,YES,Expert,"2024-09-25 23:17:11"
c7ad16dc-b419-11ef-9d4e-00155d326b4e,Challenger00208,51,Spain,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,42.86,422,67,2,NO,Novice,"2024-11-24 23:21:21"
c7e8e9ea-b419-11ef-9d4e-00155d326b4e,StormPhoenix00279,24,Malaysia,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,50.00,193,61,1,YES,Novice,"2024-07-20 23:08:06"
c70eeffe-b419-11ef-9d4e-00155d326b4e,Player00024,35,Norway,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,12,1,0,50.00,758,77,3,YES,Expert,"2024-10-27 23:06:37"
c80fde2e-b419-11ef-9d4e-00155d326b4e,ChessBoss00325,55,"South Africa",FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,1,0,50.00,319,73,2,YES,Novice,"2024-03-22 22:55:53"
c756f71b-b419-11ef-9d4e-00155d326b4e,ProGamer_00109,63,Denmark,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,0.00,351,79,1,YES,Novice,"2024-11-05 23:21:11"
c76de376-b419-11ef-9d4e-00155d326b4e,Challenger00136,30,Norway,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,9,0,1,33.33,472,74,2,YES,Intermediate,"2024-08-07 23:23:50"
c7d063be-b419-11ef-9d4e-00155d326b4e,TicBoss00250,13,UK,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,33.33,296,73,2,YES,Novice,"2024-02-06 23:23:04"
c7562b7f-b419-11ef-9d4e-00155d326b4e,MasterWarrior_00108,34,Philippines,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,1,0,80.00,418,75,2,YES,Intermediate,"2024-10-16 23:02:36"
c79f27ab-b419-11ef-9d4e-00155d326b4e,Player00192,54,"South Africa",NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,0,1,33.33,554,69,2,YES,Intermediate,"2024-10-29 22:59:58"
c8588ce7-b419-11ef-9d4e-00155d326b4e,Challenger00412,51,Malaysia,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,25.00,338,67,2,YES,Novice,"2024-08-31 23:23:56"
c7f1e5ba-b419-11ef-9d4e-00155d326b4e,Champion00289,58,"South Africa",NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,1,0,75.00,249,62,2,YES,Novice,"2024-09-12 23:21:13"
c757c687-b419-11ef-9d4e-00155d326b4e,Player00110,40,Japan,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,12,0,1,40.00,615,73,3,NO,Intermediate,"2024-12-05 23:13:37"
c787e4ab-b419-11ef-9d4e-00155d326b4e,IceKnight00167,50,UK,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,0,1,33.33,146,62,1,YES,Novice,"2024-11-15 23:21:39"
c75a9036-b419-11ef-9d4e-00155d326b4e,DarkKnight00113,61,Russia,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,0,1,0.00,163,69,1,YES,Novice,"2024-07-20 23:22:17"
c7f88e8a-b419-11ef-9d4e-00155d326b4e,User00297,47,Ireland,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,0,33.33,388,78,2,YES,Novice,"2024-10-30 23:14:29"
c8409c08-b419-11ef-9d4e-00155d326b4e,TicKing00383,14,Germany,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,9,1,0,100.00,522,76,2,NO,Intermediate,"2024-05-19 23:07:28"
c78da9a8-b419-11ef-9d4e-00155d326b4e,Champion00173,36,Norway,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,33.33,479,79,2,YES,Novice,"2024-11-05 23:21:40"
c89da1da-b419-11ef-9d4e-00155d326b4e,EliteWarrior_00496,23,Denmark,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,1,0,66.67,355,79,2,NO,Novice,"2024-10-21 23:02:58"
c75207f9-b419-11ef-9d4e-00155d326b4e,NightPhoenix00103,69,Canada,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,33.33,254,78,1,YES,Novice,"2024-05-13 23:16:41"
c882b6a2-b419-11ef-9d4e-00155d326b4e,ProChampion_00462,69,Brazil,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,0.00,223,76,1,YES,Novice,"2024-11-23 23:02:31"
c8271f69-b419-11ef-9d4e-00155d326b4e,MemoryMaster00354,57,USA,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,25.00,290,77,2,YES,Novice,"2024-10-19 23:08:34"
c7b34dc9-b419-11ef-9d4e-00155d326b4e,Champion00215,20,"South Africa",NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,60.00,484,78,2,YES,Intermediate,"2024-09-11 23:19:21"
c785488e-b419-11ef-9d4e-00155d326b4e,ChessMaster00164,57,Malaysia,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,1,0,60.00,349,76,2,YES,Novice,"2024-04-15 23:03:55"
c71d7972-b419-11ef-9d4e-00155d326b4e,Champion00039,35,Vietnam,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,100.00,236,66,1,NO,Novice,"2024-11-14 23:15:14"
c87f6232-b419-11ef-9d4e-00155d326b4e,Player00458,57,Finland,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,33.33,197,64,1,YES,Novice,"2024-09-14 23:22:27"
c84ed21c-b419-11ef-9d4e-00155d326b4e,EliteLegend_00400,59,Italy,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,40.00,353,69,2,YES,Novice,"2024-07-12 23:20:58"
c7da8b4b-b419-11ef-9d4e-00155d326b4e,IceDragon00262,18,France,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,1,0,62.50,652,79,3,YES,Expert,"2024-09-12 22:55:13"
c73c8421-b419-11ef-9d4e-00155d326b4e,ConnectQueen00077,61,China,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,9,0,1,57.14,443,69,2,YES,Intermediate,"2024-11-08 23:03:24"
c73bb4f5-b419-11ef-9d4e-00155d326b4e,EpicLegend_00076,28,Sweden,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,66.67,375,68,2,YES,Novice,"2024-09-17 23:08:18"
c725bf50-b419-11ef-9d4e-00155d326b4e,GameLord00049,36,Netherlands,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,40.00,366,79,2,YES,Novice,"2024-08-07 23:01:45"
c7e06f37-b419-11ef-9d4e-00155d326b4e,TicQueen00269,76,Indonesia,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,0,1,11.11,601,79,1,NO,Intermediate,"2024-11-08 23:14:31"
c7ec0de0-b419-11ef-9d4e-00155d326b4e,UltraPlayer_00282,30,Australia,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,80.00,385,76,2,YES,Novice,"2024-11-13 23:06:32"
c74411a4-b419-11ef-9d4e-00155d326b4e,ChessMaster00086,27,Malaysia,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,40.00,322,75,2,YES,Novice,"2024-04-14 23:18:54"
c7c92fb4-b419-11ef-9d4e-00155d326b4e,Gamer00241,15,Netherlands,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,14,1,0,66.67,829,79,3,NO,Expert,"2024-09-01 23:13:44"
c7dde6c9-b419-11ef-9d4e-00155d326b4e,DarkHawk00266,25,Nigeria,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,0,1,66.67,237,79,1,YES,Novice,"2024-09-19 23:07:47"
c85faaad-b419-11ef-9d4e-00155d326b4e,BoxBoss00420,46,Philippines,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,1,0,1,100.00,40,40,1,NO,Novice,"2024-08-08 23:02:33"
c7c34ca5-b419-11ef-9d4e-00155d326b4e,ConnectBoss00234,15,Ireland,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,33.33,456,71,2,NO,Intermediate,"2024-11-23 23:18:42"
c7e5a201-b419-11ef-9d4e-00155d326b4e,GameKing00275,65,"South Africa",MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,66.67,428,72,2,NO,Novice,"2024-06-15 23:13:12"
c78a4188-b419-11ef-9d4e-00155d326b4e,EliteGamer_00169,30,Finland,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,20.00,244,52,1,YES,Novice,"2024-09-04 23:21:45"
c820b0cf-b419-11ef-9d4e-00155d326b4e,Gamer00346,58,Spain,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,28.57,426,76,2,YES,Novice,"2024-07-03 23:21:03"
c72c6c19-b419-11ef-9d4e-00155d326b4e,DotsQueen00057,75,Italy,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,28.57,319,59,2,NO,Novice,"2024-05-27 22:58:17"
c804be9c-b419-11ef-9d4e-00155d326b4e,BoxKing00312,28,"South Korea",MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,2,0,1,100.00,100,50,1,YES,Novice,"2024-03-14 22:57:31"
c7aa906e-b419-11ef-9d4e-00155d326b4e,ConnectQueen00205,79,Thailand,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,1,0,66.67,287,73,2,YES,Novice,"2024-11-23 23:15:54"
c7a8b47e-b419-11ef-9d4e-00155d326b4e,UltraGamer_00203,27,Vietnam,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,20.00,306,58,1,NO,Novice,"2024-11-28 23:23:30"
c8132cbf-b419-11ef-9d4e-00155d326b4e,ChessQueen00329,55,India,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,100.00,351,79,2,YES,Novice,"2024-10-14 23:01:38"
c7a54bef-b419-11ef-9d4e-00155d326b4e,TicBoss00199,62,Philippines,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,2,0,1,50.00,82,46,1,YES,Novice,"2024-05-11 23:05:48"
c7555cb7-b419-11ef-9d4e-00155d326b4e,DarkKnight00107,72,Finland,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,33.33,372,75,2,YES,Novice,"2023-12-26 23:21:56"
c748408a-b419-11ef-9d4e-00155d326b4e,Gamer00091,52,Ireland,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,1,16.67,414,77,1,YES,Novice,"2024-11-09 23:14:48"
c8167dba-b419-11ef-9d4e-00155d326b4e,FireKnight00333,27,Vietnam,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,1,0,66.67,361,68,2,NO,Novice,"2024-11-24 23:08:52"
c7e2fdb3-b419-11ef-9d4e-00155d326b4e,Challenger00272,45,"South Korea",OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,75.00,280,73,2,YES,Novice,"2024-11-29 23:14:58"
c7672eb9-b419-11ef-9d4e-00155d326b4e,ConnectKing00128,60,Vietnam,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,10,1,0,87.50,574,79,3,NO,Intermediate,"2024-09-15 22:57:06"
c83b83d6-b419-11ef-9d4e-00155d326b4e,FireKnight00377,66,UK,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,4,1,0,75.00,195,58,1,YES,Novice,"2024-04-27 22:53:42"
c7908c5a-b419-11ef-9d4e-00155d326b4e,ProPlayer_00176,28,Japan,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,1,0,66.67,176,74,1,YES,Novice,"2024-10-13 23:01:11"
c7b0c5b4-b419-11ef-9d4e-00155d326b4e,NightPhoenix00212,69,India,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,0,1,33.33,135,60,1,YES,Novice,"2024-07-08 23:07:31"
c7548e98-b419-11ef-9d4e-00155d326b4e,EpicPlayer_00106,70,Finland,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,20.00,341,74,1,NO,Novice,"2024-11-09 23:21:48"
c71e5414-b419-11ef-9d4e-00155d326b4e,Player00040,36,Japan,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,6,0,1,50.00,340,73,2,YES,Novice,"2024-08-25 23:11:13"
c7a0046d-b419-11ef-9d4e-00155d326b4e,IceHawk00193,38,UK,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,1,0,100.00,331,77,2,NO,Novice,"2024-11-23 23:15:54"
c7e22411-b419-11ef-9d4e-00155d326b4e,Gamer00271,69,Italy,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,133.33,344,76,2,NO,Novice,"2024-10-19 23:17:08"
c88a93e2-b419-11ef-9d4e-00155d326b4e,NightPhoenix00472,76,France,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,50.00,232,53,2,YES,Novice,"2024-02-11 23:07:50"
c81fe1f4-b419-11ef-9d4e-00155d326b4e,FireHawk00345,32,Singapore,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,50.00,346,78,2,NO,Novice,"2024-07-06 23:16:49"
c7622a04-b419-11ef-9d4e-00155d326b4e,DotsMaster00122,60,UK,NON-BINARY,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,7,0,0,100.00,354,70,2,YES,Novice,"2024-12-02 23:20:04"
c85622d3-b419-11ef-9d4e-00155d326b4e,MemoryQueen00409,49,Brazil,OTHER,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,5,0,1,50.00,290,73,2,YES,Novice,"2024-08-13 23:01:42"
c7be4fbe-b419-11ef-9d4e-00155d326b4e,ProLegend_00228,52,China,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,0,1,33.33,186,78,1,YES,Novice,"2024-05-29 23:23:59"
c8140480-b419-11ef-9d4e-00155d326b4e,ProGamer_00330,21,Canada,MALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,0,1,100.00,194,71,1,YES,Novice,"2023-10-03 23:14:06"
c80b5012-b419-11ef-9d4e-00155d326b4e,DarkDragon00320,35,Australia,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,3,0,0,200.00,168,76,1,YES,Novice,"2024-05-26 23:00:25"
c75054e1-b419-11ef-9d4e-00155d326b4e,EliteChampion_00101,13,UK,FEMALE,Battleship,d035d6ce-b3e5-11ef-9d4e-00155d326b4e,8,0,1,100.00,429,72,2,YES,Intermediate,"2024-09-29 23:20:44"
